t(s),Total solute volume 9,Total solute volume 7,Total solute volume 8,Total solute volume 12,Total solute volume 11,Total solute volume 10,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 9,Total retention volume 7,Total retention volume 8,Total retention volume 12,Total retention volume 11,Total retention volume 10,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 28: solute,Flux surface 29: solute,Flux surface 30: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 27: solute,Flux surface 26: solute,Flux surface 25: solute,Flux surface 24: solute,Flux surface 23: solute,Average T volume 7,Average T volume 8,Average T volume 12,Average T volume 11,Average T volume 10,Average T volume 13,Average T volume 14,Average T volume 15,Average T volume 16,Average T volume 17,Average T volume 18,Average T volume 19,Average T volume 20,Average T volume 7,Average T volume 8,Average T volume 6,Average T volume 9,Maximum T volume 7,Maximum T volume 8,Maximum T volume 12,Maximum T volume 11,Maximum T volume 10,Maximum T volume 13,Maximum T volume 14,Maximum T volume 15,Maximum T volume 16,Maximum T volume 17,Maximum T volume 18,Maximum T volume 19,Maximum T volume 20,Maximum T volume 7,Maximum T volume 8,Maximum T volume 6,Maximum T volume 9,Average T surface 28,Average T surface 29,Average T surface 30,Average T surface 31,Average T surface 32,Average T surface 33,Average T surface 34,Average T surface 35,Average T surface 36,Average T surface 37,Average T surface 38,Average T surface 27,Average T surface 26,Average T surface 25,Average T surface 24
0,8.723296295505675e+16,2.1582593802009962e+20,9.014956179775227e+17,1.8746800535167982e+18,2.0550133450931932e+18,1.7199779593220966e+18,7.233804837753818e+17,1.6300671345032302e+18,2.0588866323287024e+17,1.2256209887164326e+18,4.8740218765072056e+16,2.6842688778442524e+16,6.3261393472485096e+16,1.8664979702902525e+17,7.25733310369912e+21,5.5096595511719565e+17,2.675091522015251e+20,1.0893431257947597e+18,2.717829178794888e+18,3.0548345631765335e+18,2.755180692450791e+18,1.1846189879601178e+18,2.5975008354198574e+18,3.391843021226188e+17,2.047284269469426e+18,9.231615568199906e+16,4.989051231227183e+16,1.1854901792016754e+17,3.479607833077151e+17,7.257333103699122e+21,-3572943556498524.5,-4340976951229430.0,-6119125951198851.0,-1486684026687082.8,-3388669049046669.5,-413886880151672.56,-2519864320892883.0,-91775051156439.02,-44379522620178.46,-120554183582731.5,-331087170935904.5,-1477436303602225.2,-1481588526599606.5,-1250005037909344.0,-1061963843160908.5,19631453779366.535,680.8380472838567,688.1294297837862,642.1034402527293,638.1498299708823,628.3065360283707,625.7296506529144,628.5856911700139,626.4611627732125,623.8240233870519,612.0034492620528,613.4179660847518,613.1231380987763,613.1922705468759,680.8380472838567,688.1294297837862,683.5656228624241,724.3132126952452,756.203651723,732.243828103,659.593870148,656.066160165,643.861783003,638.901011326,643.540741307,638.828427177,637.298468508,622.187501694,629.248056821,626.704146379,629.171012132,756.203651723,732.243828103,755.315175052,763.202896501,616.2951118385216,623.9913543181063,628.8681787774226,614.1855324239843,616.4313328535771,614.7252438054308,612.7233088779661,603.3529980794617,604.3420221043191,604.2599204206235,604.3005086853107,586.2165494102103,586.9076934255752,586.6391138879646,586.1045940720347
