t(s),Total solute volume 9,Total solute volume 7,Total solute volume 8,Total solute volume 12,Total solute volume 11,Total solute volume 10,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 9,Total retention volume 7,Total retention volume 8,Total retention volume 12,Total retention volume 11,Total retention volume 10,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 28: solute,Flux surface 29: solute,Flux surface 30: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 27: solute,Flux surface 26: solute,Flux surface 25: solute,Flux surface 24: solute,Flux surface 23: solute,Average T volume 7,Average T volume 8,Average T volume 12,Average T volume 11,Average T volume 10,Average T volume 13,Average T volume 14,Average T volume 15,Average T volume 16,Average T volume 17,Average T volume 18,Average T volume 19,Average T volume 20,Average T volume 7,Average T volume 8,Average T volume 6,Average T volume 9,Maximum T volume 7,Maximum T volume 8,Maximum T volume 12,Maximum T volume 11,Maximum T volume 10,Maximum T volume 13,Maximum T volume 14,Maximum T volume 15,Maximum T volume 16,Maximum T volume 17,Maximum T volume 18,Maximum T volume 19,Maximum T volume 20,Maximum T volume 7,Maximum T volume 8,Maximum T volume 6,Maximum T volume 9,Average T surface 28,Average T surface 29,Average T surface 30,Average T surface 31,Average T surface 32,Average T surface 33,Average T surface 34,Average T surface 35,Average T surface 36,Average T surface 37,Average T surface 38,Average T surface 27,Average T surface 26,Average T surface 25,Average T surface 24
0,7.816693084487123e+16,2.114093995219327e+20,9.327124031083909e+17,1.8444691949955057e+18,2.0175138057987374e+18,1.7035136730981366e+18,7.533700153281586e+17,1.6015426263522214e+18,2.2065206963273866e+17,1.2408203187436856e+18,5.207875336803331e+16,2.8719906277423604e+16,6.765680345442221e+16,2.0302579529034355e+17,6.691767034960721e+21,4.286088816763064e+17,2.5070734563727324e+20,1.088925062210712e+18,2.3844246971940997e+18,2.666510780064909e+18,2.392106031515087e+18,1.0686281374483187e+18,2.2237422994113183e+18,3.14305574726284e+17,1.7916502533508431e+18,8.376744558803544e+16,4.546721111653553e+16,1.077453679670165e+17,3.223532145889404e+17,6.691767034960721e+21,-3664915479288425.5,-4421554855829580.0,-6255136187084186.0,-1605361191349490.5,-3454818661083134.0,-459298531098379.3,-2643694524704522.0,-100953179220509.47,-48789996120647.195,-132853961536581.12,-371944387025954.06,-1462038070345035.5,-1474011976009236.5,-1242329685624438.5,-1055487195489633.5,19639536950869.51,694.9941189563201,701.5902407365211,664.9368636474317,659.8080539183036,648.4283718594778,646.5056850700555,650.0122871427841,647.2018877271709,644.2336440513017,629.8946725203257,631.5082578600794,631.2744392668625,631.2105116159031,694.9941189563201,701.5902407365211,698.7042992040597,737.226155463372,772.3501625,749.445713574,681.891233612,677.3726496,663.450033816,659.8978249,665.197246516,659.626084963,657.728546594,640.400596574,647.749345421,645.339922368,647.73327766,772.3501625,749.445713574,772.287248458,776.142809653,636.6467322025294,646.0689434067048,652.143117905718,634.9523092702149,637.8686396536601,635.4887290694471,633.1006904671833,621.1008112525735,622.3056904022015,622.2800224912874,622.206882586228,597.8069177457146,598.5931870951543,598.2120688196477,597.5535840808158
