"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2191e+22,1,0.001353,0.032353,0.1145,0
1.2186e+22,1,0.0013585,0.032359,0.1145,0
1.2182e+22,1,0.001364,0.032364,0.1145,0
1.2177e+22,1,0.0013695,0.032369,0.1145,0
1.2173e+22,1,0.001375,0.032375,0.1145,0
1.2169e+22,1,0.0013805,0.03238,0.1145,0
1.2164e+22,1,0.001386,0.032386,0.1145,0
1.216e+22,1,0.0013915,0.032391,0.1145,0
1.2156e+22,1,0.001397,0.032397,0.1145,0
1.2151e+22,1,0.0014025,0.032403,0.1145,0
1.2147e+22,1,0.001408,0.032408,0.1145,0
1.2143e+22,1,0.0014135,0.032414,0.1145,0
1.2138e+22,1,0.001419,0.032419,0.1145,0
1.2134e+22,1,0.0014245,0.032424,0.1145,0
1.213e+22,1,0.00143,0.03243,0.1145,0
1.2125e+22,1,0.0014355,0.032435,0.1145,0
1.2121e+22,1,0.001441,0.032441,0.1145,0
1.2117e+22,1,0.0014465,0.032446,0.1145,0
1.2112e+22,1,0.001452,0.032452,0.1145,0
1.2108e+22,1,0.0014575,0.032458,0.1145,0
1.2103e+22,1,0.001463,0.032463,0.1145,0
1.2098e+22,1,0.0014685,0.032469,0.1145,0
1.2092e+22,1,0.001474,0.032474,0.1145,0
1.2087e+22,1,0.0014795,0.032479,0.1145,0
1.2082e+22,1,0.001485,0.032485,0.1145,0
1.2076e+22,1,0.0014905,0.03249,0.1145,0
1.2071e+22,1,0.001496,0.032496,0.1145,0
1.2066e+22,1,0.0015015,0.032502,0.1145,0
1.206e+22,1,0.001507,0.032507,0.1145,0
1.2055e+22,1,0.0015125,0.032513,0.1145,0
1.205e+22,1,0.001518,0.032518,0.1145,0
1.2044e+22,1,0.0015235,0.032524,0.1145,0
1.2039e+22,1,0.001529,0.032529,0.1145,0
1.2034e+22,1,0.0015345,0.032534,0.1145,0
1.2029e+22,1,0.00154,0.03254,0.1145,0
1.2023e+22,1,0.0015455,0.032545,0.1145,0
1.2018e+22,1,0.001551,0.032551,0.1145,0
1.2013e+22,1,0.0015565,0.032557,0.1145,0
1.2007e+22,1,0.001562,0.032562,0.1145,0
1.2002e+22,1,0.0015675,0.032568,0.1145,0
1.1997e+22,1,0.001573,0.032573,0.1145,0
1.1991e+22,1,0.0015785,0.032579,0.1145,0
1.1986e+22,1,0.001584,0.032584,0.1145,0
1.1981e+22,1,0.0015895,0.032589,0.1145,0
1.1975e+22,1,0.001595,0.032595,0.1145,0
1.197e+22,1,0.0016005,0.0326,0.1145,0
1.1965e+22,1,0.001606,0.032606,0.1145,0
1.1959e+22,1,0.0016115,0.032612,0.1145,0
1.1954e+22,1,0.001617,0.032617,0.1145,0
1.1949e+22,1,0.0016225,0.032623,0.1145,0
1.1943e+22,1,0.001628,0.032628,0.1145,0
1.1938e+22,1,0.0016335,0.032633,0.1145,0
1.1933e+22,1,0.001639,0.032639,0.1145,0
1.1927e+22,1,0.0016445,0.032644,0.1145,0
1.1922e+22,1,0.00165,0.03265,0.1145,0
1.1917e+22,1,0.0016555,0.032655,0.1145,0
1.1911e+22,1,0.001661,0.032661,0.1145,0
1.1906e+22,1,0.0016665,0.032667,0.1145,0
1.1901e+22,1,0.001672,0.032672,0.1145,0
1.1895e+22,1,0.0016775,0.032678,0.1145,0
1.189e+22,1,0.001683,0.032683,0.1145,0
1.1885e+22,1,0.0016885,0.032688,0.1145,0
1.1879e+22,1,0.001694,0.032694,0.1145,0
1.1874e+22,1,0.0016995,0.032699,0.1145,0
1.1867e+22,1,0.001705,0.032705,0.1145,0
1.1861e+22,1,0.0017105,0.032711,0.1145,0
1.1855e+22,1,0.001716,0.032716,0.1145,0
1.1848e+22,1,0.0017215,0.032722,0.1145,0
1.1842e+22,1,0.001727,0.032727,0.1145,0
1.1836e+22,1,0.0017325,0.032733,0.1145,0
1.1829e+22,1,0.001738,0.032738,0.1145,0
1.1823e+22,1,0.0017435,0.032743,0.1145,0
1.1816e+22,1,0.001749,0.032749,0.1145,0
1.181e+22,1,0.0017545,0.032754,0.1145,0
1.1804e+22,1,0.00176,0.03276,0.1145,0
1.1797e+22,1,0.0017655,0.032766,0.1145,0
1.1791e+22,1,0.001771,0.032771,0.1145,0
1.1785e+22,1,0.0017765,0.032777,0.1145,0
1.1778e+22,1,0.001782,0.032782,0.1145,0
1.1772e+22,1,0.0017875,0.032788,0.1145,0
1.1766e+22,1,0.001793,0.032793,0.1145,0
1.1759e+22,1,0.0017985,0.032798,0.1145,0
