"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2481e+22,1,0.00099,0.03199,0.1145,0
1.2478e+22,1,0.0009955,0.031996,0.1145,0
1.2474e+22,1,0.001001,0.032001,0.1145,0
1.247e+22,1,0.0010065,0.032006,0.1145,0
1.2466e+22,1,0.001012,0.032012,0.1145,0
1.2462e+22,1,0.0010175,0.032017,0.1145,0
1.2459e+22,1,0.001023,0.032023,0.1145,0
1.2455e+22,1,0.0010285,0.032028,0.1145,0
1.2451e+22,1,0.001034,0.032034,0.1145,0
1.2447e+22,1,0.0010395,0.03204,0.1145,0
1.2444e+22,1,0.001045,0.032045,0.1145,0
1.244e+22,1,0.0010505,0.032051,0.1145,0
1.2436e+22,1,0.001056,0.032056,0.1145,0
1.2432e+22,1,0.0010615,0.032061,0.1145,0
1.2429e+22,1,0.001067,0.032067,0.1145,0
1.2425e+22,1,0.0010725,0.032072,0.1145,0
1.2421e+22,1,0.001078,0.032078,0.1145,0
1.2417e+22,1,0.0010835,0.032084,0.1145,0
1.2413e+22,1,0.001089,0.032089,0.1145,0
1.241e+22,1,0.0010945,0.032095,0.1145,0
1.2406e+22,1,0.0011,0.0321,0.1145,0
1.2402e+22,1,0.0011055,0.032106,0.1145,0
1.2398e+22,1,0.001111,0.032111,0.1145,0
1.2395e+22,1,0.0011165,0.032116,0.1145,0
1.2391e+22,1,0.001122,0.032122,0.1145,0
1.2387e+22,1,0.0011275,0.032127,0.1145,0
1.2383e+22,1,0.001133,0.032133,0.1145,0
1.238e+22,1,0.0011385,0.032139,0.1145,0
1.2376e+22,1,0.001144,0.032144,0.1145,0
1.2372e+22,1,0.0011495,0.03215,0.1145,0
1.2368e+22,1,0.001155,0.032155,0.1145,0
1.2365e+22,1,0.0011605,0.03216,0.1145,0
1.2361e+22,1,0.001166,0.032166,0.1145,0
1.2357e+22,1,0.0011715,0.032171,0.1145,0
1.2353e+22,1,0.001177,0.032177,0.1145,0
1.2349e+22,1,0.0011825,0.032182,0.1145,0
1.2345e+22,1,0.001188,0.032188,0.1145,0
1.2341e+22,1,0.0011935,0.032194,0.1145,0
1.2337e+22,1,0.001199,0.032199,0.1145,0
1.2332e+22,1,0.0012045,0.032205,0.1145,0
1.2327e+22,1,0.00121,0.03221,0.1145,0
1.2323e+22,1,0.0012155,0.032215,0.1145,0
1.2318e+22,1,0.001221,0.032221,0.1145,0
1.2313e+22,1,0.0012265,0.032226,0.1145,0
1.2309e+22,1,0.001232,0.032232,0.1145,0
1.2304e+22,1,0.0012375,0.032237,0.1145,0
1.2299e+22,1,0.001243,0.032243,0.1145,0
1.2294e+22,1,0.0012485,0.032249,0.1145,0
1.229e+22,1,0.001254,0.032254,0.1145,0
1.2285e+22,1,0.0012595,0.03226,0.1145,0
1.228e+22,1,0.001265,0.032265,0.1145,0
1.2276e+22,1,0.0012705,0.03227,0.1145,0
1.2271e+22,1,0.001276,0.032276,0.1145,0
1.2266e+22,1,0.0012815,0.032281,0.1145,0
1.2261e+22,1,0.001287,0.032287,0.1145,0
1.2257e+22,1,0.0012925,0.032293,0.1145,0
1.2252e+22,1,0.001298,0.032298,0.1145,0
1.2247e+22,1,0.0013035,0.032304,0.1145,0
1.2243e+22,1,0.001309,0.032309,0.1145,0
1.2238e+22,1,0.0013145,0.032315,0.1145,0
1.2233e+22,1,0.00132,0.03232,0.1145,0
1.2229e+22,1,0.0013255,0.032325,0.1145,0
1.2224e+22,1,0.001331,0.032331,0.1145,0
1.2219e+22,1,0.0013365,0.032336,0.1145,0
1.2215e+22,1,0.001342,0.032342,0.1145,0
1.221e+22,1,0.0013475,0.032348,0.1145,0
1.2205e+22,1,0.001353,0.032353,0.1145,0
1.2201e+22,1,0.0013585,0.032359,0.1145,0
1.2196e+22,1,0.001364,0.032364,0.1145,0
1.2192e+22,1,0.0013695,0.032369,0.1145,0
1.2187e+22,1,0.001375,0.032375,0.1145,0
1.2182e+22,1,0.0013805,0.03238,0.1145,0
1.2178e+22,1,0.001386,0.032386,0.1145,0
1.2173e+22,1,0.0013915,0.032391,0.1145,0
1.2168e+22,1,0.001397,0.032397,0.1145,0
1.2164e+22,1,0.0014025,0.032403,0.1145,0
1.2159e+22,1,0.001408,0.032408,0.1145,0
1.2154e+22,1,0.0014135,0.032414,0.1145,0
1.215e+22,1,0.001419,0.032419,0.1145,0
1.2145e+22,1,0.0014245,0.032424,0.1145,0
1.214e+22,1,0.00143,0.03243,0.1145,0
1.2136e+22,1,0.0014355,0.032435,0.1145,0
1.2131e+22,1,0.001441,0.032441,0.1145,0
1.2126e+22,1,0.0014465,0.032446,0.1145,0
1.2122e+22,1,0.001452,0.032452,0.1145,0
1.2117e+22,1,0.0014575,0.032458,0.1145,0
1.2112e+22,1,0.001463,0.032463,0.1145,0
1.2106e+22,1,0.0014685,0.032469,0.1145,0
1.2101e+22,1,0.001474,0.032474,0.1145,0
1.2095e+22,1,0.0014795,0.032479,0.1145,0
1.2089e+22,1,0.001485,0.032485,0.1145,0
1.2084e+22,1,0.0014905,0.03249,0.1145,0
1.2078e+22,1,0.001496,0.032496,0.1145,0
1.2072e+22,1,0.0015015,0.032502,0.1145,0
1.2066e+22,1,0.001507,0.032507,0.1145,0
1.2061e+22,1,0.0015125,0.032513,0.1145,0
1.2055e+22,1,0.001518,0.032518,0.1145,0
1.2049e+22,1,0.0015235,0.032524,0.1145,0
1.2044e+22,1,0.001529,0.032529,0.1145,0
1.2038e+22,1,0.0015345,0.032534,0.1145,0
1.2032e+22,1,0.00154,0.03254,0.1145,0
1.2027e+22,1,0.0015455,0.032545,0.1145,0
1.2021e+22,1,0.001551,0.032551,0.1145,0
1.2015e+22,1,0.0015565,0.032557,0.1145,0
1.201e+22,1,0.001562,0.032562,0.1145,0
1.2004e+22,1,0.0015675,0.032568,0.1145,0
1.1998e+22,1,0.001573,0.032573,0.1145,0
1.1993e+22,1,0.0015785,0.032579,0.1145,0
1.1987e+22,1,0.001584,0.032584,0.1145,0
1.1981e+22,1,0.0015895,0.032589,0.1145,0
1.1976e+22,1,0.001595,0.032595,0.1145,0
1.197e+22,1,0.0016005,0.0326,0.1145,0
1.1964e+22,1,0.001606,0.032606,0.1145,0
1.1958e+22,1,0.0016115,0.032612,0.1145,0
1.1953e+22,1,0.001617,0.032617,0.1145,0
1.1947e+22,1,0.0016225,0.032623,0.1145,0
1.1941e+22,1,0.001628,0.032628,0.1145,0
1.1936e+22,1,0.0016335,0.032633,0.1145,0
1.193e+22,1,0.001639,0.032639,0.1145,0
1.1924e+22,1,0.0016445,0.032644,0.1145,0
1.1919e+22,1,0.00165,0.03265,0.1145,0
1.1913e+22,1,0.0016555,0.032655,0.1145,0
1.1907e+22,1,0.001661,0.032661,0.1145,0
1.1902e+22,1,0.0016665,0.032667,0.1145,0
1.1896e+22,1,0.001672,0.032672,0.1145,0
1.189e+22,1,0.0016775,0.032678,0.1145,0
1.1885e+22,1,0.001683,0.032683,0.1145,0
1.1879e+22,1,0.0016885,0.032688,0.1145,0
1.1873e+22,1,0.001694,0.032694,0.1145,0
1.1867e+22,1,0.0016995,0.032699,0.1145,0
1.186e+22,1,0.001705,0.032705,0.1145,0
1.1854e+22,1,0.0017105,0.032711,0.1145,0
1.1847e+22,1,0.001716,0.032716,0.1145,0
1.184e+22,1,0.0017215,0.032722,0.1145,0
1.1833e+22,1,0.001727,0.032727,0.1145,0
1.1827e+22,1,0.0017325,0.032733,0.1145,0
1.182e+22,1,0.001738,0.032738,0.1145,0
1.1813e+22,1,0.0017435,0.032743,0.1145,0
1.1806e+22,1,0.001749,0.032749,0.1145,0
1.1799e+22,1,0.0017545,0.032754,0.1145,0
1.1793e+22,1,0.00176,0.03276,0.1145,0
1.1786e+22,1,0.0017655,0.032766,0.1145,0
1.1779e+22,1,0.001771,0.032771,0.1145,0
1.1772e+22,1,0.0017765,0.032777,0.1145,0
1.1766e+22,1,0.001782,0.032782,0.1145,0
1.1759e+22,1,0.0017875,0.032788,0.1145,0
1.1752e+22,1,0.001793,0.032793,0.1145,0
1.1745e+22,1,0.0017985,0.032798,0.1145,0
1.1739e+22,1,0.001804,0.032804,0.1145,0
1.1732e+22,1,0.0018095,0.032809,0.1145,0
1.1725e+22,1,0.001815,0.032815,0.1145,0
1.1718e+22,1,0.0018205,0.032821,0.1145,0
1.1711e+22,1,0.001826,0.032826,0.1145,0
1.1705e+22,1,0.0018315,0.032832,0.1145,0
1.1698e+22,1,0.001837,0.032837,0.1145,0
1.1691e+22,1,0.0018425,0.032842,0.1145,0
1.1685e+22,1,0.001848,0.032848,0.1145,0
1.1678e+22,1,0.0018535,0.032853,0.1145,0
1.1671e+22,1,0.001859,0.032859,0.1145,0
1.1665e+22,1,0.0018645,0.032864,0.1145,0
1.1658e+22,1,0.00187,0.03287,0.1145,0
1.1651e+22,1,0.0018755,0.032876,0.1145,0
1.1644e+22,1,0.001881,0.032881,0.1145,0
1.1638e+22,1,0.0018865,0.032887,0.1145,0
1.1631e+22,1,0.001892,0.032892,0.1145,0
1.1624e+22,1,0.0018975,0.032897,0.1145,0
1.1618e+22,1,0.001903,0.032903,0.1145,0
1.1611e+22,1,0.0019085,0.032908,0.1145,0
1.1603e+22,1,0.001914,0.032914,0.1145,0
1.1595e+22,1,0.0019195,0.03292,0.1145,0
1.1587e+22,1,0.001925,0.032925,0.1145,0
1.1579e+22,1,0.0019305,0.032931,0.1145,0
1.1571e+22,1,0.001936,0.032936,0.1145,0
1.1563e+22,1,0.0019415,0.032942,0.1145,0
1.1555e+22,1,0.001947,0.032947,0.1145,0
1.1548e+22,1,0.0019525,0.032952,0.1145,0
1.154e+22,1,0.001958,0.032958,0.1145,0
1.1532e+22,1,0.0019635,0.032963,0.1145,0
1.1524e+22,1,0.001969,0.032969,0.1145,0
1.1516e+22,1,0.0019745,0.032975,0.1145,0
1.1508e+22,1,0.00198,0.03298,0.1145,0
1.15e+22,1,0.0019855,0.032986,0.1145,0
1.1492e+22,1,0.001991,0.032991,0.1145,0
1.1484e+22,1,0.0019965,0.032997,0.1145,0
1.1477e+22,1,0.002002,0.033002,0.1145,0
1.1469e+22,1,0.0020075,0.033007,0.1145,0
1.1461e+22,1,0.002013,0.033013,0.1145,0
1.1453e+22,1,0.0020185,0.033018,0.1145,0
1.1445e+22,1,0.002024,0.033024,0.1145,0
1.1437e+22,1,0.0020295,0.03303,0.1145,0
1.1429e+22,1,0.002035,0.033035,0.1145,0
1.1422e+22,1,0.0020405,0.033041,0.1145,0
1.1414e+22,1,0.002046,0.033046,0.1145,0
1.1406e+22,1,0.0020515,0.033051,0.1145,0
1.1398e+22,1,0.002057,0.033057,0.1145,0
1.139e+22,1,0.0020625,0.033062,0.1145,0
1.1382e+22,1,0.002068,0.033068,0.1145,0
1.1374e+22,1,0.0020735,0.033073,0.1145,0
1.1367e+22,1,0.002079,0.033079,0.1145,0
1.1359e+22,1,0.0020845,0.033085,0.1145,0
1.1351e+22,1,0.00209,0.03309,0.1145,0
1.1343e+22,1,0.0020955,0.033096,0.1145,0
1.1335e+22,1,0.002101,0.033101,0.1145,0
1.1327e+22,1,0.0021065,0.033106,0.1145,0
1.1317e+22,1,0.002112,0.033112,0.1145,0
1.1308e+22,1,0.0021175,0.033117,0.1145,0
1.1299e+22,1,0.002123,0.033123,0.1145,0
1.129e+22,1,0.0021285,0.033128,0.1145,0
1.1281e+22,1,0.002134,0.033134,0.1145,0
1.1272e+22,1,0.0021395,0.03314,0.1145,0
1.1263e+22,1,0.002145,0.033145,0.1145,0
1.1253e+22,1,0.0021505,0.033151,0.1145,0
1.1244e+22,1,0.002156,0.033156,0.1145,0
1.1235e+22,1,0.0021615,0.033161,0.1145,0
1.1226e+22,1,0.002167,0.033167,0.1145,0
1.1217e+22,1,0.0021725,0.033172,0.1145,0
1.1208e+22,1,0.002178,0.033178,0.1145,0
1.1199e+22,1,0.0021835,0.033184,0.1145,0
1.1189e+22,1,0.002189,0.033189,0.1145,0
1.118e+22,1,0.0021945,0.033195,0.1145,0
1.1171e+22,1,0.0022,0.0332,0.1145,0
1.1162e+22,1,0.0022055,0.033206,0.1145,0
1.1153e+22,1,0.002211,0.033211,0.1145,0
1.1144e+22,1,0.0022165,0.033216,0.1145,0
1.1135e+22,1,0.002222,0.033222,0.1145,0
1.1126e+22,1,0.0022275,0.033227,0.1145,0
1.1117e+22,1,0.002233,0.033233,0.1145,0
1.1107e+22,1,0.0022385,0.033239,0.1145,0
1.1098e+22,1,0.002244,0.033244,0.1145,0
1.1089e+22,1,0.0022495,0.03325,0.1145,0
1.108e+22,1,0.002255,0.033255,0.1145,0
1.1071e+22,1,0.0022605,0.03326,0.1145,0
1.1062e+22,1,0.002266,0.033266,0.1145,0
1.1053e+22,1,0.0022715,0.033271,0.1145,0
1.1044e+22,1,0.002277,0.033277,0.1145,0
1.1035e+22,1,0.0022825,0.033282,0.1145,0
1.1025e+22,1,0.002288,0.033288,0.1145,0
1.1015e+22,1,0.0022935,0.033294,0.1145,0
1.1005e+22,1,0.002299,0.033299,0.1145,0
1.0994e+22,1,0.0023045,0.033305,0.1145,0
1.0984e+22,1,0.00231,0.03331,0.1145,0
1.0973e+22,1,0.0023155,0.033315,0.1145,0
1.0963e+22,1,0.002321,0.033321,0.1145,0
1.0952e+22,1,0.0023265,0.033326,0.1145,0
1.0942e+22,1,0.002332,0.033332,0.1145,0
1.0931e+22,1,0.0023375,0.033337,0.1145,0
1.0921e+22,1,0.002343,0.033343,0.1145,0
1.0911e+22,1,0.0023485,0.033349,0.1145,0
1.09e+22,1,0.002354,0.033354,0.1145,0
1.089e+22,1,0.0023595,0.03336,0.1145,0
1.0879e+22,1,0.002365,0.033365,0.1145,0
1.0869e+22,1,0.0023705,0.03337,0.1145,0
1.0859e+22,1,0.002376,0.033376,0.1145,0
1.0848e+22,1,0.0023815,0.033381,0.1145,0
1.0838e+22,1,0.002387,0.033387,0.1145,0
1.0828e+22,1,0.0023925,0.033393,0.1145,0
1.0817e+22,1,0.002398,0.033398,0.1145,0
1.0807e+22,1,0.0024035,0.033404,0.1145,0
1.0797e+22,1,0.002409,0.033409,0.1145,0
1.0786e+22,1,0.0024145,0.033415,0.1145,0
1.0776e+22,1,0.00242,0.03342,0.1145,0
1.0765e+22,1,0.0024255,0.033425,0.1145,0
1.0755e+22,1,0.002431,0.033431,0.1145,0
1.0745e+22,1,0.0024365,0.033436,0.1145,0
1.0734e+22,1,0.002442,0.033442,0.1145,0
1.0724e+22,1,0.0024475,0.033448,0.1145,0
1.0714e+22,1,0.002453,0.033453,0.1145,0
1.0702e+22,1,0.0024585,0.033459,0.1145,0
1.069e+22,1,0.002464,0.033464,0.1145,0
1.0678e+22,1,0.0024695,0.033469,0.1145,0
1.0666e+22,1,0.002475,0.033475,0.1145,0
1.0655e+22,1,0.0024805,0.03348,0.1145,0
1.0643e+22,1,0.002486,0.033486,0.1145,0
1.0631e+22,1,0.0024915,0.033491,0.1145,0
1.0619e+22,1,0.002497,0.033497,0.1145,0
1.0608e+22,1,0.0025025,0.033503,0.1145,0
1.0596e+22,1,0.002508,0.033508,0.1145,0
1.0584e+22,1,0.0025135,0.033514,0.1145,0
1.0572e+22,1,0.002519,0.033519,0.1145,0
1.056e+22,1,0.0025245,0.033524,0.1145,0
1.0549e+22,1,0.00253,0.03353,0.1145,0
1.0537e+22,1,0.0025355,0.033535,0.1145,0
1.0525e+22,1,0.002541,0.033541,0.1145,0
1.0513e+22,1,0.0025465,0.033546,0.1145,0
1.0501e+22,1,0.002552,0.033552,0.1145,0
1.049e+22,1,0.0025575,0.033558,0.1145,0
1.0478e+22,1,0.002563,0.033563,0.1145,0
1.0466e+22,1,0.0025685,0.033569,0.1145,0
1.0455e+22,1,0.002574,0.033574,0.1145,0
1.0443e+22,1,0.0025795,0.033579,0.1145,0
1.0431e+22,1,0.002585,0.033585,0.1145,0
1.042e+22,1,0.0025905,0.03359,0.1145,0
1.0408e+22,1,0.002596,0.033596,0.1145,0
1.0396e+22,1,0.0026015,0.033602,0.1145,0
1.0384e+22,1,0.002607,0.033607,0.1145,0
1.0371e+22,1,0.0026125,0.033613,0.1145,0
1.0358e+22,1,0.002618,0.033618,0.1145,0
1.0345e+22,1,0.0026235,0.033624,0.1145,0
1.0331e+22,1,0.002629,0.033629,0.1145,0
1.0318e+22,1,0.0026345,0.033634,0.1145,0
1.0305e+22,1,0.00264,0.03364,0.1145,0
1.0292e+22,1,0.0026455,0.033645,0.1145,0
1.0279e+22,1,0.002651,0.033651,0.1145,0
1.0265e+22,1,0.0026565,0.033657,0.1145,0
1.0252e+22,1,0.002662,0.033662,0.1145,0
1.0239e+22,1,0.0026675,0.033668,0.1145,0
1.0226e+22,1,0.002673,0.033673,0.1145,0
1.0213e+22,1,0.0026785,0.033679,0.1145,0
1.02e+22,1,0.002684,0.033684,0.1145,0
1.0187e+22,1,0.0026895,0.033689,0.1145,0
1.0174e+22,1,0.002695,0.033695,0.1145,0
1.016e+22,1,0.0027005,0.0337,0.1145,0
1.0147e+22,1,0.002706,0.033706,0.1145,0
1.0134e+22,1,0.0027115,0.033712,0.1145,0
1.0121e+22,1,0.002717,0.033717,0.1145,0
1.0108e+22,1,0.0027225,0.033723,0.1145,0
1.0095e+22,1,0.002728,0.033728,0.1145,0
1.0082e+22,1,0.0027335,0.033733,0.1145,0
1.0069e+22,1,0.002739,0.033739,0.1145,0
1.0056e+22,1,0.0027445,0.033744,0.1145,0
1.0043e+22,1,0.00275,0.03375,0.1145,0
1.1561e+21,1,0.0027555,0.033755,0.1145,0
1.1544e+21,1,0.002761,0.033761,0.1145,0
1.1527e+21,1,0.0027665,0.033767,0.1145,0
1.151e+21,1,0.002772,0.033772,0.1145,0
1.1492e+21,1,0.0027775,0.033778,0.1145,0
1.1475e+21,1,0.002783,0.033783,0.1145,0
