"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.814e+22,1,0.002976,0.002976,0.066032,0
1.8141e+22,1,0.00298,0.00298,0.066032,0
1.8143e+22,1,0.002984,0.002984,0.066032,0
1.8144e+22,1,0.002988,0.002988,0.066032,0
1.8145e+22,1,0.002992,0.002992,0.066032,0
1.8147e+22,1,0.002996,0.002996,0.066032,0
1.8148e+22,1,0.003,0.003,0.066032,0
1.8149e+22,1,0.003004,0.003004,0.066032,0
1.8151e+22,1,0.003008,0.003008,0.066032,0
1.8152e+22,1,0.003012,0.003012,0.066032,0
1.8153e+22,1,0.003016,0.003016,0.066032,0
1.8154e+22,1,0.00302,0.00302,0.066032,0
1.8156e+22,1,0.003024,0.003024,0.066032,0
1.8157e+22,1,0.003028,0.003028,0.066032,0
1.8158e+22,1,0.003032,0.003032,0.066032,0
1.816e+22,1,0.003036,0.003036,0.066032,0
1.8161e+22,1,0.00304,0.00304,0.066032,0
1.8162e+22,1,0.003044,0.003044,0.066032,0
1.8164e+22,1,0.003048,0.003048,0.066032,0
1.8165e+22,1,0.003052,0.003052,0.066032,0
1.8167e+22,1,0.003056,0.003056,0.066032,0
1.8168e+22,1,0.00306,0.00306,0.066032,0
1.817e+22,1,0.003064,0.003064,0.066032,0
1.8171e+22,1,0.003068,0.003068,0.066032,0
1.8173e+22,1,0.003072,0.003072,0.066032,0
1.8174e+22,1,0.003076,0.003076,0.066032,0
1.8175e+22,1,0.00308,0.00308,0.066032,0
1.8177e+22,1,0.003084,0.003084,0.066032,0
1.8178e+22,1,0.003088,0.003088,0.066032,0
1.818e+22,1,0.003092,0.003092,0.066032,0
1.8181e+22,1,0.003096,0.003096,0.066032,0
1.8183e+22,1,0.0031,0.0031,0.066032,0
1.8184e+22,1,0.003104,0.003104,0.066032,0
1.8185e+22,1,0.003108,0.003108,0.066032,0
1.8187e+22,1,0.003112,0.003112,0.066032,0
1.8188e+22,1,0.003116,0.003116,0.066032,0
1.819e+22,1,0.00312,0.00312,0.066032,0
1.8191e+22,1,0.003124,0.003124,0.066032,0
1.8192e+22,1,0.003128,0.003128,0.066032,0
1.8194e+22,1,0.003132,0.003132,0.066032,0
1.8195e+22,1,0.003136,0.003136,0.066032,0
1.8197e+22,1,0.00314,0.00314,0.066032,0
1.8198e+22,1,0.003144,0.003144,0.066032,0
1.8199e+22,1,0.003148,0.003148,0.066032,0
1.8201e+22,1,0.003152,0.003152,0.066032,0
1.8202e+22,1,0.003156,0.003156,0.066032,0
1.8204e+22,1,0.00316,0.00316,0.066032,0
1.8205e+22,1,0.003164,0.003164,0.066032,0
1.8207e+22,1,0.003168,0.003168,0.066032,0
1.8208e+22,1,0.003172,0.003172,0.066032,0
1.821e+22,1,0.003176,0.003176,0.066032,0
1.8211e+22,1,0.00318,0.00318,0.066032,0
1.8213e+22,1,0.003184,0.003184,0.066032,0
1.8214e+22,1,0.003188,0.003188,0.066032,0
1.8216e+22,1,0.003192,0.003192,0.066032,0
1.8218e+22,1,0.003196,0.003196,0.066032,0
1.8219e+22,1,0.0032,0.0032,0.066032,0
1.8221e+22,1,0.003204,0.003204,0.066032,0
1.8222e+22,1,0.003208,0.003208,0.066032,0
1.8224e+22,1,0.003212,0.003212,0.066032,0
1.8225e+22,1,0.003216,0.003216,0.066032,0
1.8227e+22,1,0.00322,0.00322,0.066032,0
1.8229e+22,1,0.003224,0.003224,0.066032,0
1.823e+22,1,0.003228,0.003228,0.066032,0
1.8232e+22,1,0.003232,0.003232,0.066032,0
1.8233e+22,1,0.003236,0.003236,0.066032,0
1.8235e+22,1,0.00324,0.00324,0.066032,0
1.8236e+22,1,0.003244,0.003244,0.066032,0
1.8238e+22,1,0.003248,0.003248,0.066032,0
1.824e+22,1,0.003252,0.003252,0.066032,0
1.8241e+22,1,0.003256,0.003256,0.066032,0
1.8243e+22,1,0.00326,0.00326,0.066032,0
1.8244e+22,1,0.003264,0.003264,0.066032,0
1.8246e+22,1,0.003268,0.003268,0.066032,0
1.8247e+22,1,0.003272,0.003272,0.066032,0
1.8249e+22,1,0.003276,0.003276,0.066032,0
1.825e+22,1,0.00328,0.00328,0.066032,0
1.8252e+22,1,0.003284,0.003284,0.066032,0
1.8253e+22,1,0.003288,0.003288,0.066032,0
1.8255e+22,1,0.003292,0.003292,0.066032,0
1.8256e+22,1,0.003296,0.003296,0.066032,0
1.8258e+22,1,0.0033,0.0033,0.066032,0
1.826e+22,1,0.003304,0.003304,0.066032,0
1.8261e+22,1,0.003308,0.003308,0.066032,0
1.8263e+22,1,0.003312,0.003312,0.066032,0
1.8265e+22,1,0.003316,0.003316,0.066032,0
1.8266e+22,1,0.00332,0.00332,0.066032,0
1.8268e+22,1,0.003324,0.003324,0.066032,0
1.827e+22,1,0.003328,0.003328,0.066032,0
1.8272e+22,1,0.003332,0.003332,0.066032,0
1.8273e+22,1,0.003336,0.003336,0.066032,0
1.8275e+22,1,0.00334,0.00334,0.066032,0
1.8277e+22,1,0.003344,0.003344,0.066032,0
1.8278e+22,1,0.003348,0.003348,0.066032,0
1.828e+22,1,0.003352,0.003352,0.066032,0
1.8282e+22,1,0.003356,0.003356,0.066032,0
1.8283e+22,1,0.00336,0.00336,0.066032,0
1.8285e+22,1,0.003364,0.003364,0.066032,0
1.8287e+22,1,0.003368,0.003368,0.066032,0
1.8288e+22,1,0.003372,0.003372,0.066032,0
1.829e+22,1,0.003376,0.003376,0.066032,0
1.8291e+22,1,0.00338,0.00338,0.066032,0
1.8293e+22,1,0.003384,0.003384,0.066032,0
1.8295e+22,1,0.003388,0.003388,0.066032,0
1.8296e+22,1,0.003392,0.003392,0.066032,0
1.8298e+22,1,0.003396,0.003396,0.066032,0
1.83e+22,1,0.0034,0.0034,0.066032,0
1.8301e+22,1,0.003404,0.003404,0.066032,0
1.8303e+22,1,0.003408,0.003408,0.066032,0
1.8305e+22,1,0.003412,0.003412,0.066032,0
1.8306e+22,1,0.003416,0.003416,0.066032,0
1.8308e+22,1,0.00342,0.00342,0.066032,0
1.831e+22,1,0.003424,0.003424,0.066032,0
1.8311e+22,1,0.003428,0.003428,0.066032,0
1.8313e+22,1,0.003432,0.003432,0.066032,0
1.8315e+22,1,0.003436,0.003436,0.066032,0
1.8317e+22,1,0.00344,0.00344,0.066032,0
1.8319e+22,1,0.003444,0.003444,0.066032,0
1.832e+22,1,0.003448,0.003448,0.066032,0
1.8322e+22,1,0.003452,0.003452,0.066032,0
1.8324e+22,1,0.003456,0.003456,0.066032,0
1.8326e+22,1,0.00346,0.00346,0.066032,0
1.8328e+22,1,0.003464,0.003464,0.066032,0
1.8329e+22,1,0.003468,0.003468,0.066032,0
1.8331e+22,1,0.003472,0.003472,0.066032,0
1.8333e+22,1,0.003476,0.003476,0.066032,0
1.8335e+22,1,0.00348,0.00348,0.066032,0
1.8337e+22,1,0.003484,0.003484,0.066032,0
1.8338e+22,1,0.003488,0.003488,0.066032,0
1.834e+22,1,0.003492,0.003492,0.066032,0
1.8342e+22,1,0.003496,0.003496,0.066032,0
1.8344e+22,1,0.0035,0.0035,0.066032,0
1.8346e+22,1,0.003504,0.003504,0.066032,0
1.8348e+22,1,0.003508,0.003508,0.066032,0
1.8349e+22,1,0.003512,0.003512,0.066032,0
1.8351e+22,1,0.003516,0.003516,0.066032,0
1.8353e+22,1,0.00352,0.00352,0.066032,0
1.8355e+22,1,0.003524,0.003524,0.066032,0
1.8356e+22,1,0.003528,0.003528,0.066032,0
1.8358e+22,1,0.003532,0.003532,0.066032,0
1.836e+22,1,0.003536,0.003536,0.066032,0
1.8362e+22,1,0.00354,0.00354,0.066032,0
1.8363e+22,1,0.003544,0.003544,0.066032,0
1.8365e+22,1,0.003548,0.003548,0.066032,0
1.8367e+22,1,0.003552,0.003552,0.066032,0
1.8369e+22,1,0.003556,0.003556,0.066032,0
1.837e+22,1,0.00356,0.00356,0.066032,0
1.8372e+22,1,0.003564,0.003564,0.066032,0
1.8374e+22,1,0.003568,0.003568,0.066032,0
1.8376e+22,1,0.003572,0.003572,0.066032,0
1.8378e+22,1,0.003576,0.003576,0.066032,0
1.838e+22,1,0.00358,0.00358,0.066032,0
1.8382e+22,1,0.003584,0.003584,0.066032,0
1.8384e+22,1,0.003588,0.003588,0.066032,0
1.8386e+22,1,0.003592,0.003592,0.066032,0
1.8388e+22,1,0.003596,0.003596,0.066032,0
1.839e+22,1,0.0036,0.0036,0.066032,0
1.8392e+22,1,0.003604,0.003604,0.066032,0
1.8394e+22,1,0.003608,0.003608,0.066032,0
1.8396e+22,1,0.003612,0.003612,0.066032,0
1.8397e+22,1,0.003616,0.003616,0.066032,0
1.8399e+22,1,0.00362,0.00362,0.066032,0
1.8401e+22,1,0.003624,0.003624,0.066032,0
1.8403e+22,1,0.003628,0.003628,0.066032,0
1.8405e+22,1,0.003632,0.003632,0.066032,0
1.8407e+22,1,0.003636,0.003636,0.066032,0
1.8409e+22,1,0.00364,0.00364,0.066032,0
1.8411e+22,1,0.003644,0.003644,0.066032,0
1.8413e+22,1,0.003648,0.003648,0.066032,0
1.8414e+22,1,0.003652,0.003652,0.066032,0
1.8416e+22,1,0.003656,0.003656,0.066032,0
1.8418e+22,1,0.00366,0.00366,0.066032,0
1.842e+22,1,0.003664,0.003664,0.066032,0
1.8422e+22,1,0.003668,0.003668,0.066032,0
1.8424e+22,1,0.003672,0.003672,0.066032,0
1.8426e+22,1,0.003676,0.003676,0.066032,0
1.8428e+22,1,0.00368,0.00368,0.066032,0
1.843e+22,1,0.003684,0.003684,0.066032,0
1.8431e+22,1,0.003688,0.003688,0.066032,0
1.8433e+22,1,0.003692,0.003692,0.066032,0
1.8435e+22,1,0.003696,0.003696,0.066032,0
1.8437e+22,1,0.0037,0.0037,0.066032,0
1.844e+22,1,0.003704,0.003704,0.066032,0
1.8442e+22,1,0.003708,0.003708,0.066032,0
1.8444e+22,1,0.003712,0.003712,0.066032,0
1.8446e+22,1,0.003716,0.003716,0.066032,0
1.8448e+22,1,0.00372,0.00372,0.066032,0
1.845e+22,1,0.003724,0.003724,0.066032,0
1.8452e+22,1,0.003728,0.003728,0.066032,0
1.8454e+22,1,0.003732,0.003732,0.066032,0
1.8456e+22,1,0.003736,0.003736,0.066032,0
1.8458e+22,1,0.00374,0.00374,0.066032,0
1.846e+22,1,0.003744,0.003744,0.066032,0
1.8462e+22,1,0.003748,0.003748,0.066032,0
1.8464e+22,1,0.003752,0.003752,0.066032,0
1.8466e+22,1,0.003756,0.003756,0.066032,0
1.8468e+22,1,0.00376,0.00376,0.066032,0
1.847e+22,1,0.003764,0.003764,0.066032,0
1.8472e+22,1,0.003768,0.003768,0.066032,0
1.8474e+22,1,0.003772,0.003772,0.066032,0
1.8476e+22,1,0.003776,0.003776,0.066032,0
1.8478e+22,1,0.00378,0.00378,0.066032,0
1.848e+22,1,0.003784,0.003784,0.066032,0
1.8482e+22,1,0.003788,0.003788,0.066032,0
1.8484e+22,1,0.003792,0.003792,0.066032,0
1.8486e+22,1,0.003796,0.003796,0.066032,0
1.8488e+22,1,0.0038,0.0038,0.066032,0
1.849e+22,1,0.003804,0.003804,0.066032,0
1.8492e+22,1,0.003808,0.003808,0.066032,0
1.8494e+22,1,0.003812,0.003812,0.066032,0
1.8496e+22,1,0.003816,0.003816,0.066032,0
1.8498e+22,1,0.00382,0.00382,0.066032,0
1.8501e+22,1,0.003824,0.003824,0.066032,0
1.8503e+22,1,0.003828,0.003828,0.066032,0
1.8505e+22,1,0.003832,0.003832,0.066032,0
1.8507e+22,1,0.003836,0.003836,0.066032,0
1.8509e+22,1,0.00384,0.00384,0.066032,0
1.8511e+22,1,0.003844,0.003844,0.066032,0
1.8514e+22,1,0.003848,0.003848,0.066032,0
1.8516e+22,1,0.003852,0.003852,0.066032,0
1.8518e+22,1,0.003856,0.003856,0.066032,0
1.852e+22,1,0.00386,0.00386,0.066032,0
1.8522e+22,1,0.003864,0.003864,0.066032,0
1.8525e+22,1,0.003868,0.003868,0.066032,0
1.8527e+22,1,0.003872,0.003872,0.066032,0
1.8529e+22,1,0.003876,0.003876,0.066032,0
1.8531e+22,1,0.00388,0.00388,0.066032,0
1.8533e+22,1,0.003884,0.003884,0.066032,0
1.8535e+22,1,0.003888,0.003888,0.066032,0
1.8537e+22,1,0.003892,0.003892,0.066032,0
1.854e+22,1,0.003896,0.003896,0.066032,0
1.8542e+22,1,0.0039,0.0039,0.066032,0
1.8544e+22,1,0.003904,0.003904,0.066032,0
1.8546e+22,1,0.003908,0.003908,0.066032,0
1.8548e+22,1,0.003912,0.003912,0.066032,0
1.855e+22,1,0.003916,0.003916,0.066032,0
1.8552e+22,1,0.00392,0.00392,0.066032,0
1.8554e+22,1,0.003924,0.003924,0.066032,0
1.8557e+22,1,0.003928,0.003928,0.066032,0
1.8559e+22,1,0.003932,0.003932,0.066032,0
1.8561e+22,1,0.003936,0.003936,0.066032,0
1.8563e+22,1,0.00394,0.00394,0.066032,0
1.8565e+22,1,0.003944,0.003944,0.066032,0
1.8567e+22,1,0.003948,0.003948,0.066032,0
1.8569e+22,1,0.003952,0.003952,0.066032,0
1.8572e+22,1,0.003956,0.003956,0.066032,0
1.8574e+22,1,0.00396,0.00396,0.066032,0
1.8576e+22,1,0.003964,0.003964,0.066032,0
1.8579e+22,1,0.003968,0.003968,0.066032,0
1.8581e+22,1,0.003972,0.003972,0.066032,0
1.8583e+22,1,0.003976,0.003976,0.066032,0
1.8585e+22,1,0.00398,0.00398,0.066032,0
1.8588e+22,1,0.003984,0.003984,0.066032,0
1.859e+22,1,0.003988,0.003988,0.066032,0
1.8592e+22,1,0.003992,0.003992,0.066032,0
1.8595e+22,1,0.003996,0.003996,0.066032,0
1.8597e+22,1,0.004,0.004,0.066032,0
