"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.6992e+20,1,0.000652,0.000652,0.066032,0
2.6915e+20,1,0.000656,0.000656,0.066032,0
2.6837e+20,1,0.00066,0.00066,0.066032,0
2.6759e+20,1,0.000664,0.000664,0.066032,0
2.6681e+20,1,0.000668,0.000668,0.066032,0
2.6603e+20,1,0.000672,0.000672,0.066032,0
2.6525e+20,1,0.000676,0.000676,0.066032,0
2.6446e+20,1,0.00068,0.00068,0.066032,0
2.6368e+20,1,0.000684,0.000684,0.066032,0
2.629e+20,1,0.000688,0.000688,0.066032,0
2.6211e+20,1,0.000692,0.000692,0.066032,0
2.6133e+20,1,0.000696,0.000696,0.066032,0
2.6055e+20,1,0.0007,0.0007,0.066032,0
2.5977e+20,1,0.000704,0.000704,0.066032,0
2.5898e+20,1,0.000708,0.000708,0.066032,0
2.582e+20,1,0.000712,0.000712,0.066032,0
2.5742e+20,1,0.000716,0.000716,0.066032,0
2.5663e+20,1,0.00072,0.00072,0.066032,0
2.5585e+20,1,0.000724,0.000724,0.066032,0
2.5507e+20,1,0.000728,0.000728,0.066032,0
2.5428e+20,1,0.000732,0.000732,0.066032,0
2.535e+20,1,0.000736,0.000736,0.066032,0
2.5272e+20,1,0.00074,0.00074,0.066032,0
2.5194e+20,1,0.000744,0.000744,0.066032,0
2.5115e+20,1,0.000748,0.000748,0.066032,0
2.5037e+20,1,0.000752,0.000752,0.066032,0
2.4959e+20,1,0.000756,0.000756,0.066032,0
2.488e+20,1,0.00076,0.00076,0.066032,0
2.4802e+20,1,0.000764,0.000764,0.066032,0
2.4724e+20,1,0.000768,0.000768,0.066032,0
2.4645e+20,1,0.000772,0.000772,0.066032,0
2.4567e+20,1,0.000776,0.000776,0.066032,0
2.4489e+20,1,0.00078,0.00078,0.066032,0
2.4411e+20,1,0.000784,0.000784,0.066032,0
2.4332e+20,1,0.000788,0.000788,0.066032,0
2.4254e+20,1,0.000792,0.000792,0.066032,0
2.4176e+20,1,0.000796,0.000796,0.066032,0
2.4102e+20,1,0.0008,0.0008,0.066032,0
2.4019e+20,1,0.000804,0.000804,0.066032,0
2.3941e+20,1,0.000808,0.000808,0.066032,0
2.3862e+20,1,0.000812,0.000812,0.066032,0
2.3784e+20,1,0.000816,0.000816,0.066032,0
