t(s),Total solute volume 9,Total solute volume 7,Total solute volume 8,Total solute volume 12,Total solute volume 11,Total solute volume 10,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 9,Total retention volume 7,Total retention volume 8,Total retention volume 12,Total retention volume 11,Total retention volume 10,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 28: solute,Flux surface 29: solute,Flux surface 30: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 27: solute,Flux surface 26: solute,Flux surface 25: solute,Flux surface 24: solute,Flux surface 23: solute,Average T volume 7,Average T volume 8,Average T volume 12,Average T volume 11,Average T volume 10,Average T volume 13,Average T volume 14,Average T volume 15,Average T volume 16,Average T volume 17,Average T volume 18,Average T volume 19,Average T volume 20,Average T volume 7,Average T volume 8,Average T volume 6,Average T volume 9,Maximum T volume 7,Maximum T volume 8,Maximum T volume 12,Maximum T volume 11,Maximum T volume 10,Maximum T volume 13,Maximum T volume 14,Maximum T volume 15,Maximum T volume 16,Maximum T volume 17,Maximum T volume 18,Maximum T volume 19,Maximum T volume 20,Maximum T volume 7,Maximum T volume 8,Maximum T volume 6,Maximum T volume 9,Average T surface 28,Average T surface 29,Average T surface 30,Average T surface 31,Average T surface 32,Average T surface 33,Average T surface 34,Average T surface 35,Average T surface 36,Average T surface 37,Average T surface 38,Average T surface 27,Average T surface 26,Average T surface 25,Average T surface 24
0,7.1886388228896216e+16,1.955458420093704e+20,1.082894588224585e+18,1.7506654690197412e+18,1.8877708221738762e+18,1.6388084141743498e+18,8.70656540892853e+17,1.4991953914075466e+18,3.0282229754925306e+17,1.299269780460488e+18,7.074686604622771e+16,3.953649224631202e+16,9.250989891111997e+16,3.027002306059007e+17,4.94083644680779e+21,3.56488105903937e+17,2.145652018904123e+20,1.1560643989186396e+18,1.8550116795786575e+18,2.0166727565690355e+18,1.7808349944108375e+18,9.267573251527849e+17,1.5918574474713928e+18,3.225205926492293e+17,1.3927040684199506e+18,7.784451430144173e+16,4.333788314497906e+16,1.0146236643042326e+17,3.322291352192967e+17,4.940836446807791e+21,-4025458241950915.5,-4734710720003729.0,-6818451896478748.0,-2170508724749697.8,-3779056531932957.5,-734207909246560.4,-3228408832571964.5,-156502449377101.06,-75828371519578.05,-208177725591354.28,-643664756345438.8,-1325238733203773.8,-1350501148278100.0,-1130255395401911.8,-962450355279643.5,19646886404335.41,747.6928736117783,768.2503693669346,764.6484874447427,755.2177549591594,739.0619965850949,758.089478817128,761.371307210179,758.6660025083656,751.7825937094539,729.8379520575404,732.1632505618446,732.3045904215575,731.1622643598299,747.6928736117783,768.2503693669346,774.4891509662594,747.6188897250163,862.805918615,841.399124897,780.256907948,771.823255247,751.715399977,770.799637625,773.821851566,770.825040145,765.960391557,741.67980311,749.732809597,748.056734116,749.393766356,862.805918615,841.399124897,862.766592675,788.187626557,729.3925954792078,744.5680948267335,754.9801061544375,747.1167232988106,750.223167485334,747.6008390269601,741.2267363064926,720.4976964107819,722.5164742489642,722.8662579504999,721.758163746972,605.3030451221485,606.0827789071484,605.6594478756781,604.9128656106863
